video_id,channel_id,rank,component,watch_video_id,bot_name,phase,homepage_level,videopage_level,topic,strategy,note,on_list,manual_label_1-4,exp_stage,on_topic
bq-8yHgjqv0,UC6I0KzAD7uFTL1qzxyunkvA,2,videopage,ya2T1XGYTR8,alt-right_dislike_0,videopage_experiment,0,0,alt-right,dislike,0,False,False,1,False
k6ucIShHW7Q,UCJquYOG5EL82sKTfH9aMA9Q,3,videopage,ya2T1XGYTR8,alt-right_dislike_0,videopage_experiment,0,0,alt-right,dislike,0,False,False,1,False
EseFbug7cMg,UCjG94SagJZoyPggcBhUdFCA,4,videopage,ya2T1XGYTR8,alt-right_dislike_0,videopage_experiment,0,0,alt-right,dislike,0,False,False,1,False
CY47coVwhek,UCyDZai57BfE_N0SaBkKQyXg,5,videopage,ya2T1XGYTR8,alt-right_dislike_0,videopage_experiment,0,0,alt-right,dislike,0,False,False,1,False
V6SR4lNqjME,UCjvO9OjMSsaZxVKhMwVCpiQ,6,videopage,ya2T1XGYTR8,alt-right_dislike_0,videopage_experiment,0,0,alt-right,dislike,0,False,False,1,False
KML8mQIZkNI,UCEn3fRj2e0mpqYsijxnzayg,7,videopage,ya2T1XGYTR8,alt-right_dislike_0,videopage_experiment,0,0,alt-right,dislike,0,False,False,1,False
7x3FxfkJqLI,UC9MAhZQQd9egwWCxrwSIsJQ,8,videopage,ya2T1XGYTR8,alt-right_dislike_0,videopage_experiment,0,0,alt-right,dislike,0,False,False,1,False
R7gAEkzIgvw,UCL_f53ZEJxp8TtlOkHwMV9Q,9,videopage,ya2T1XGYTR8,alt-right_dislike_0,videopage_experiment,0,0,alt-right,dislike,0,False,False,1,False
UuZCLAYqSEE,UCL_f53ZEJxp8TtlOkHwMV9Q,0,videopage,ya2T1XGYTR8,alt-right_dislike_0,videopage_experiment,40,41,alt-right,dislike,0,False,False,2,False
eupTxmwrDc4,UCrJBD5VZtc35wqqfbNV6DZQ,1,videopage,ya2T1XGYTR8,alt-right_dislike_0,videopage_experiment,40,41,alt-right,dislike,0,False,,2,False
t8GJ1VOx68s,UC73KVn7y-OZf-GeJOs1VeBQ,2,videopage,ya2T1XGYTR8,alt-right_dislike_0,videopage_experiment,40,41,alt-right,dislike,0,False,,2,False
-47DrEzauWU,UCeqKIgPQfNInOswGRWt48kQ,3,videopage,ya2T1XGYTR8,alt-right_dislike_0,videopage_experiment,40,41,alt-right,dislike,0,False,,2,False
jizPoWI2dtU,UCf-c7818ORswUn0gLHecfeQ,4,videopage,ya2T1XGYTR8,alt-right_dislike_0,videopage_experiment,40,41,alt-right,dislike,0,False,,2,False
tUnCxIPNToA,UCqwERZ7jrTB4PDfrX8cADyA,5,videopage,ya2T1XGYTR8,alt-right_dislike_0,videopage_experiment,40,41,alt-right,dislike,0,False,,2,False
IPfD8V2vQx8,UC_UJdqZuFhRXfeYXYrhwgJA,6,videopage,ya2T1XGYTR8,alt-right_dislike_0,videopage_experiment,40,41,alt-right,dislike,0,False,,2,False
KML8mQIZkNI,UCEn3fRj2e0mpqYsijxnzayg,7,videopage,ya2T1XGYTR8,alt-right_dislike_0,videopage_experiment,40,41,alt-right,dislike,0,False,False,2,False
SBgKoCYEvy4,UCi9SqUCnW_flgsrl6_PRJFQ,8,videopage,ya2T1XGYTR8,alt-right_dislike_0,videopage_experiment,40,41,alt-right,dislike,0,False,,2,False
esFA-PBmdNg,UC01HIrFZmlJYqkXRtT-AYnw,9,videopage,ya2T1XGYTR8,alt-right_dislike_0,videopage_experiment,40,41,alt-right,dislike,0,False,,2,False
U_r97c_Oc6c,UCf5Ow5haYUhnADeYTzdsF-g,0,videopage,ya2T1XGYTR8,alt-right_dislike_0,videopage_experiment,80,82,alt-right,dislike,0,False,,3,False
7AfxA17L8bg,UCdQ4hbUURtA6dSdQY71prUA,1,videopage,ya2T1XGYTR8,alt-right_dislike_0,videopage_experiment,80,82,alt-right,dislike,0,False,,3,False
JO95Q_uM4Bo,UC73KVn7y-OZf-GeJOs1VeBQ,2,videopage,ya2T1XGYTR8,alt-right_dislike_0,videopage_experiment,80,82,alt-right,dislike,0,False,,3,False
7SUjbbBtkeU,UCsqjHFMB_JYTaEnf_vmTNqg,3,videopage,ya2T1XGYTR8,alt-right_dislike_0,videopage_experiment,80,82,alt-right,dislike,0,False,,3,False
HDE6hmihdZk,UCGRu5tOW8kaJQWLR5M8I_lg,4,videopage,ya2T1XGYTR8,alt-right_dislike_0,videopage_experiment,80,82,alt-right,dislike,0,False,,3,False
Rui_oDaii-c,UCDCJyLpbfgeVE9iZiEam-Kg,5,videopage,ya2T1XGYTR8,alt-right_dislike_0,videopage_experiment,80,82,alt-right,dislike,0,False,,3,False
HmN6ZlMkQ6Q,UCVuFPbAjTi3mqpH-0veJRWg,6,videopage,ya2T1XGYTR8,alt-right_dislike_0,videopage_experiment,80,82,alt-right,dislike,0,False,False,3,False
5BNsYuNwmOQ,UCf-c7818ORswUn0gLHecfeQ,7,videopage,ya2T1XGYTR8,alt-right_dislike_0,videopage_experiment,80,82,alt-right,dislike,0,False,,3,False
jizPoWI2dtU,UCf-c7818ORswUn0gLHecfeQ,8,videopage,ya2T1XGYTR8,alt-right_dislike_0,videopage_experiment,80,82,alt-right,dislike,0,False,,3,False
E-fdIo-ymvw,UCT6k1jUhPL_d9GnCGNegi8A,9,videopage,ya2T1XGYTR8,alt-right_dislike_0,videopage_experiment,80,82,alt-right,dislike,0,False,,3,False
TS7QSwpJasA,UCXfM7AwAkbQKwii8Iun6x-A,0,videopage,tDzwWWL2Jw4,alt-right_dislike_1,videopage_experiment,0,0,alt-right,dislike,1,False,False,1,False
h8df-lB1Qt4,UCGHBxGbcajbe47HfvGAFfTg,1,videopage,tDzwWWL2Jw4,alt-right_dislike_1,videopage_experiment,0,0,alt-right,dislike,1,False,False,1,False
I7MDn4etRuM,UC_gUM8rL-Lrg6O3adPW9K1g,2,videopage,tDzwWWL2Jw4,alt-right_dislike_1,videopage_experiment,0,0,alt-right,dislike,1,False,False,1,False
XGwhBSbZGtQ,UCSnlthF_6tFjJyuDLKVnEGg,3,videopage,tDzwWWL2Jw4,alt-right_dislike_1,videopage_experiment,0,0,alt-right,dislike,1,False,False,1,False
4jJyq6tVQOc,UCZtDKD0pFpPclXA7ZAti90w,4,videopage,tDzwWWL2Jw4,alt-right_dislike_1,videopage_experiment,0,0,alt-right,dislike,1,True,,1,True
QHs6phQl9hE,UCfCjQ-9-xeGnLF-MN6tZlqw,5,videopage,tDzwWWL2Jw4,alt-right_dislike_1,videopage_experiment,0,0,alt-right,dislike,1,False,False,1,False
16sL6jvKF2g,UCJ5v_MCY6GNUBTO8-D3XoAg,6,videopage,tDzwWWL2Jw4,alt-right_dislike_1,videopage_experiment,0,0,alt-right,dislike,1,False,False,1,False
tpQH4WJr1jo,UCr_6k9YCqcx6vmj-YZe33uQ,7,videopage,tDzwWWL2Jw4,alt-right_dislike_1,videopage_experiment,0,0,alt-right,dislike,1,False,False,1,False
MidDkm9otRE,UCispmZXt3_g4h9o3XsqoqaA,8,videopage,tDzwWWL2Jw4,alt-right_dislike_1,videopage_experiment,0,0,alt-right,dislike,1,False,False,1,False
PU14I7Pt-2c,UCSnlthF_6tFjJyuDLKVnEGg,9,videopage,tDzwWWL2Jw4,alt-right_dislike_1,videopage_experiment,0,0,alt-right,dislike,1,False,False,1,False
sJLQ3MFQ5yM,UCA_t2jXGi7Sz6_FmosKVMtw,0,videopage,tDzwWWL2Jw4,alt-right_dislike_1,videopage_experiment,40,41,alt-right,dislike,1,False,,2,False
yCiNG_pqEuU,UCZtDKD0pFpPclXA7ZAti90w,1,videopage,tDzwWWL2Jw4,alt-right_dislike_1,videopage_experiment,40,41,alt-right,dislike,1,True,,2,True
MyUavRdeAsk,UCgJnXEBjlxU03erzjeFKt5Q,2,videopage,tDzwWWL2Jw4,alt-right_dislike_1,videopage_experiment,40,41,alt-right,dislike,1,False,,2,False
h8df-lB1Qt4,UCGHBxGbcajbe47HfvGAFfTg,3,videopage,tDzwWWL2Jw4,alt-right_dislike_1,videopage_experiment,40,41,alt-right,dislike,1,False,False,2,False
UUWmhbgmuMA,UCJ5v_MCY6GNUBTO8-D3XoAg,4,videopage,tDzwWWL2Jw4,alt-right_dislike_1,videopage_experiment,40,41,alt-right,dislike,1,False,False,2,False
p9luc7l0jF0,UCZtDKD0pFpPclXA7ZAti90w,5,videopage,tDzwWWL2Jw4,alt-right_dislike_1,videopage_experiment,40,41,alt-right,dislike,1,True,,2,True
fdZVjuKkgvg,UCZtDKD0pFpPclXA7ZAti90w,6,videopage,tDzwWWL2Jw4,alt-right_dislike_1,videopage_experiment,40,41,alt-right,dislike,1,True,,2,True
bac7EkghFsk,UCZtDKD0pFpPclXA7ZAti90w,7,videopage,tDzwWWL2Jw4,alt-right_dislike_1,videopage_experiment,40,41,alt-right,dislike,1,True,,2,True
h0h4EF3oqK4,UCBG4rqCrZSvUsgdoAC-hu0w,8,videopage,tDzwWWL2Jw4,alt-right_dislike_1,videopage_experiment,40,41,alt-right,dislike,1,False,,2,False
0O7nC60mHas,UCFN4JkGP_bVhAdBsoV9xftA,9,videopage,tDzwWWL2Jw4,alt-right_dislike_1,videopage_experiment,40,41,alt-right,dislike,1,False,False,2,False
4jJyq6tVQOc,UCZtDKD0pFpPclXA7ZAti90w,0,videopage,tDzwWWL2Jw4,alt-right_dislike_1,videopage_experiment,80,82,alt-right,dislike,1,True,,3,True
0tfSV9KmHmM,UCZtDKD0pFpPclXA7ZAti90w,1,videopage,tDzwWWL2Jw4,alt-right_dislike_1,videopage_experiment,80,82,alt-right,dislike,1,True,,3,True
JxCHnSUWJy4,UCJ5v_MCY6GNUBTO8-D3XoAg,2,videopage,tDzwWWL2Jw4,alt-right_dislike_1,videopage_experiment,80,82,alt-right,dislike,1,False,False,3,False
p9luc7l0jF0,UCZtDKD0pFpPclXA7ZAti90w,3,videopage,tDzwWWL2Jw4,alt-right_dislike_1,videopage_experiment,80,82,alt-right,dislike,1,True,,3,True
UUWmhbgmuMA,UCJ5v_MCY6GNUBTO8-D3XoAg,4,videopage,tDzwWWL2Jw4,alt-right_dislike_1,videopage_experiment,80,82,alt-right,dislike,1,False,False,3,False
uv3Q-e3xUCk,UCZtDKD0pFpPclXA7ZAti90w,5,videopage,tDzwWWL2Jw4,alt-right_dislike_1,videopage_experiment,80,82,alt-right,dislike,1,True,,3,True
lcKXyUgy8Ws,UCheL-cUqfzUB8dfM_rFOfDQ,6,videopage,tDzwWWL2Jw4,alt-right_dislike_1,videopage_experiment,80,82,alt-right,dislike,1,False,,3,False
RsOzuiDwaps,UCZtDKD0pFpPclXA7ZAti90w,7,videopage,tDzwWWL2Jw4,alt-right_dislike_1,videopage_experiment,80,82,alt-right,dislike,1,True,,3,True
coTiOIvY_Hw,UCZtDKD0pFpPclXA7ZAti90w,8,videopage,tDzwWWL2Jw4,alt-right_dislike_1,videopage_experiment,80,82,alt-right,dislike,1,True,,3,True
uUo2OiBHhQw,UCIdG1clQfQcWRsFc5JJrsqg,9,videopage,tDzwWWL2Jw4,alt-right_dislike_1,videopage_experiment,80,82,alt-right,dislike,1,False,,3,False
3ko7hhMBp34,UCJMC-44oT9l97ra5iemDPiA,0,videopage,P6vLOMEY-IA,alt-right_dislike_2,videopage_experiment,0,0,alt-right,dislike,2,False,False,1,False
Ls34Jk7AXu0,UCsT0YIqwnpJCM-mx7-gSA4Q,1,videopage,P6vLOMEY-IA,alt-right_dislike_2,videopage_experiment,0,0,alt-right,dislike,2,False,False,1,False
6dv8zJiggBs,UCyGOloOIJWt8NlE4tnejQeA,2,videopage,P6vLOMEY-IA,alt-right_dislike_2,videopage_experiment,0,0,alt-right,dislike,2,False,False,1,False
A6Dkt7zyImk,UCsT0YIqwnpJCM-mx7-gSA4Q,3,videopage,P6vLOMEY-IA,alt-right_dislike_2,videopage_experiment,0,0,alt-right,dislike,2,False,False,1,False
VRJzvJ5XPQI,UCftwRNsjfRo08xYE31tkiyw,4,videopage,P6vLOMEY-IA,alt-right_dislike_2,videopage_experiment,0,0,alt-right,dislike,2,False,False,1,False
YXSgL-aYlwg,UCsT0YIqwnpJCM-mx7-gSA4Q,5,videopage,P6vLOMEY-IA,alt-right_dislike_2,videopage_experiment,0,0,alt-right,dislike,2,False,False,1,False
CkCFDDCkG1k,UC0L1suV8pVgO4pCAIBNGx5w,6,videopage,P6vLOMEY-IA,alt-right_dislike_2,videopage_experiment,0,0,alt-right,dislike,2,False,False,1,False
t18YB3xDfXI,UC5AMiWqFVFxF1q9Ya1FuZ_Q,7,videopage,P6vLOMEY-IA,alt-right_dislike_2,videopage_experiment,0,0,alt-right,dislike,2,False,False,1,False
oPNdgfspwEE,UCJMC-44oT9l97ra5iemDPiA,8,videopage,P6vLOMEY-IA,alt-right_dislike_2,videopage_experiment,0,0,alt-right,dislike,2,False,False,1,False
sXxktLAsBPo,UCZ1-u3qX7AUUPzH9O_Peb-Q,9,videopage,P6vLOMEY-IA,alt-right_dislike_2,videopage_experiment,0,0,alt-right,dislike,2,False,False,1,False
mXfG-U6FNco,UCXIJgqnII2ZOINSWNOGFThA,0,videopage,P6vLOMEY-IA,alt-right_dislike_2,videopage_experiment,40,41,alt-right,dislike,2,False,False,2,False
cWGvPjNPo1U,UCN8V_pO0xOFKLL4XG1tshnw,1,videopage,P6vLOMEY-IA,alt-right_dislike_2,videopage_experiment,40,41,alt-right,dislike,2,False,,2,False
NmS6zC-xeGQ,UCTbkS4uLQfs4JDwymJA4IaQ,2,videopage,P6vLOMEY-IA,alt-right_dislike_2,videopage_experiment,40,41,alt-right,dislike,2,False,,2,False
Mif07KiZYmo,UCb1Ti1WKPauPpXkYKVHNpsw,3,videopage,P6vLOMEY-IA,alt-right_dislike_2,videopage_experiment,40,41,alt-right,dislike,2,False,,2,False
7oe-Ebqh-8g,UCXIJgqnII2ZOINSWNOGFThA,4,videopage,P6vLOMEY-IA,alt-right_dislike_2,videopage_experiment,40,41,alt-right,dislike,2,False,False,2,False
OzG-A-B5aq4,UCXIJgqnII2ZOINSWNOGFThA,5,videopage,P6vLOMEY-IA,alt-right_dislike_2,videopage_experiment,40,41,alt-right,dislike,2,False,False,2,False
MlSI7fCYh-I,UC8GlnS3bbsPxR_VtEQ__ROg,6,videopage,P6vLOMEY-IA,alt-right_dislike_2,videopage_experiment,40,41,alt-right,dislike,2,False,,2,False
m7BxSV3vPLU,UChuLeaTGRcfzo0UjL-2qSbQ,7,videopage,P6vLOMEY-IA,alt-right_dislike_2,videopage_experiment,40,41,alt-right,dislike,2,False,,2,False
JyVjQjUl68E,UCuhS2wb4EgcjdwPG-g6z3dg,8,videopage,P6vLOMEY-IA,alt-right_dislike_2,videopage_experiment,40,41,alt-right,dislike,2,False,,2,False
Eec98ie0Plg,UCKOvOaJv4GK-oDqx-sj7VVg,9,videopage,P6vLOMEY-IA,alt-right_dislike_2,videopage_experiment,40,41,alt-right,dislike,2,False,,2,False
3ko7hhMBp34,UCJMC-44oT9l97ra5iemDPiA,0,videopage,P6vLOMEY-IA,alt-right_dislike_2,videopage_experiment,80,82,alt-right,dislike,2,False,False,3,False
D-ib-hqYjXM,UCO7E9XfJ3_sb8GNiaP563fQ,1,videopage,P6vLOMEY-IA,alt-right_dislike_2,videopage_experiment,80,82,alt-right,dislike,2,False,,3,False
8amiBf1TolQ,UChb-u3XyNIRhVgB2mgL3byQ,2,videopage,P6vLOMEY-IA,alt-right_dislike_2,videopage_experiment,80,82,alt-right,dislike,2,False,,3,False
J0IKPep82pI,UCO0akufu9MOzyz3nvGIXAAw,3,videopage,P6vLOMEY-IA,alt-right_dislike_2,videopage_experiment,80,82,alt-right,dislike,2,False,False,3,False
24ZRqeU7Ql0,UCxnEZ871BO_ONcbJKC1TG7w,4,videopage,P6vLOMEY-IA,alt-right_dislike_2,videopage_experiment,80,82,alt-right,dislike,2,False,,3,False
7FgqBQamzus,UC-04y9GjnbvK4UIotvZUR3Q,5,videopage,P6vLOMEY-IA,alt-right_dislike_2,videopage_experiment,80,82,alt-right,dislike,2,False,,3,False
2Ezj72XUIos,UCXIJgqnII2ZOINSWNOGFThA,6,videopage,P6vLOMEY-IA,alt-right_dislike_2,videopage_experiment,80,82,alt-right,dislike,2,False,False,3,False
bZzdUNB5znE,UCCXoCcu9Rp7NPbTzIvogpZg,7,videopage,P6vLOMEY-IA,alt-right_dislike_2,videopage_experiment,80,82,alt-right,dislike,2,False,,3,False
MlSI7fCYh-I,UC8GlnS3bbsPxR_VtEQ__ROg,8,videopage,P6vLOMEY-IA,alt-right_dislike_2,videopage_experiment,80,82,alt-right,dislike,2,False,,3,False
VZnKW69X-yo,UCFuzExfO2fUVmNK5_COvsNg,9,videopage,P6vLOMEY-IA,alt-right_dislike_2,videopage_experiment,80,82,alt-right,dislike,2,False,False,3,False
wk2YUNglhNE,UCO0akufu9MOzyz3nvGIXAAw,0,videopage,WIG_bVxgfJw,alt-right_dislike_3,videopage_experiment,0,0,alt-right,dislike,3,False,False,1,False
Hatav_Rdnno,UClqhvGmHcvWL9w3R48t9QXQ,1,videopage,WIG_bVxgfJw,alt-right_dislike_3,videopage_experiment,0,0,alt-right,dislike,3,False,False,1,False
9b_Vt5lja00,UCL6JmiMXKoXS6bpP1D3bk8g,2,videopage,WIG_bVxgfJw,alt-right_dislike_3,videopage_experiment,0,0,alt-right,dislike,3,False,False,1,False
3wg7CYDPKbo,UCXIJgqnII2ZOINSWNOGFThA,3,videopage,WIG_bVxgfJw,alt-right_dislike_3,videopage_experiment,0,0,alt-right,dislike,3,False,False,1,False
CamYtVpoTNk,UCVfwlh9XpX2Y_tQfjeln9QA,4,videopage,WIG_bVxgfJw,alt-right_dislike_3,videopage_experiment,0,0,alt-right,dislike,3,False,False,1,False
ImBTtTdYgRY,UCUsN5ZwHx2kILm84-jPDeXw,5,videopage,WIG_bVxgfJw,alt-right_dislike_3,videopage_experiment,0,0,alt-right,dislike,3,False,False,1,False
VRJzvJ5XPQI,UCftwRNsjfRo08xYE31tkiyw,6,videopage,WIG_bVxgfJw,alt-right_dislike_3,videopage_experiment,0,0,alt-right,dislike,3,False,False,1,False
G2JeiHxJaxg,UCL6JmiMXKoXS6bpP1D3bk8g,7,videopage,WIG_bVxgfJw,alt-right_dislike_3,videopage_experiment,0,0,alt-right,dislike,3,False,False,1,False
a-C9q-Na6_w,UCUsN5ZwHx2kILm84-jPDeXw,8,videopage,WIG_bVxgfJw,alt-right_dislike_3,videopage_experiment,0,0,alt-right,dislike,3,False,False,1,False
fkLUCLpKLdk,UCl9E4Zxa8CVr2LBLD0_TaNg,9,videopage,WIG_bVxgfJw,alt-right_dislike_3,videopage_experiment,0,0,alt-right,dislike,3,False,False,1,False
8anq0Ku5Uyg,UCJMC-44oT9l97ra5iemDPiA,0,videopage,WIG_bVxgfJw,alt-right_dislike_3,videopage_experiment,40,41,alt-right,dislike,3,False,False,2,False
JyVjQjUl68E,UCuhS2wb4EgcjdwPG-g6z3dg,1,videopage,WIG_bVxgfJw,alt-right_dislike_3,videopage_experiment,40,41,alt-right,dislike,3,False,,2,False
LX3n4XIwHZo,UCHJuQZuzapBh-CuhRYxIZrg,2,videopage,WIG_bVxgfJw,alt-right_dislike_3,videopage_experiment,40,41,alt-right,dislike,3,False,False,2,False
EcZne8YKgGY,UC8mnXeOlR9hC2w8aYqY9WNQ,3,videopage,WIG_bVxgfJw,alt-right_dislike_3,videopage_experiment,40,41,alt-right,dislike,3,False,,2,False
IPfD8V2vQx8,UC_UJdqZuFhRXfeYXYrhwgJA,4,videopage,WIG_bVxgfJw,alt-right_dislike_3,videopage_experiment,40,41,alt-right,dislike,3,False,,2,False
6jrgE-X2syI,UCJ5v_MCY6GNUBTO8-D3XoAg,5,videopage,WIG_bVxgfJw,alt-right_dislike_3,videopage_experiment,40,41,alt-right,dislike,3,False,False,2,False
bDI6j0pH87k,UCq18eeL7D9Vd8DhjMcLh9QQ,6,videopage,WIG_bVxgfJw,alt-right_dislike_3,videopage_experiment,40,41,alt-right,dislike,3,False,,2,False
HTifSFWSYq4,UCaWd5_7JhbQBe4dknZhsHJg,7,videopage,WIG_bVxgfJw,alt-right_dislike_3,videopage_experiment,40,41,alt-right,dislike,3,False,,2,False
QYUXI8vA2dU,UC00EceQGGCMucNvwOS-jQ7A,8,videopage,WIG_bVxgfJw,alt-right_dislike_3,videopage_experiment,40,41,alt-right,dislike,3,False,,2,False
YRD8jAk274I,UC_Fe3w0n37z0A5ePp5uJ2-Q,9,videopage,WIG_bVxgfJw,alt-right_dislike_3,videopage_experiment,40,41,alt-right,dislike,3,False,,2,False
bZzdUNB5znE,UCCXoCcu9Rp7NPbTzIvogpZg,0,videopage,WIG_bVxgfJw,alt-right_dislike_3,videopage_experiment,80,82,alt-right,dislike,3,False,,3,False
12LAXsiDRPU,UCklI220NsFkqLYM75WNpFwA,1,videopage,WIG_bVxgfJw,alt-right_dislike_3,videopage_experiment,80,82,alt-right,dislike,3,False,,3,False
FjZRWNg8k_M,UCgPClNr5VSYC3syrDUIlzLw,2,videopage,WIG_bVxgfJw,alt-right_dislike_3,videopage_experiment,80,82,alt-right,dislike,3,False,,3,False
lcKXyUgy8Ws,UCheL-cUqfzUB8dfM_rFOfDQ,3,videopage,WIG_bVxgfJw,alt-right_dislike_3,videopage_experiment,80,82,alt-right,dislike,3,False,,3,False
VjqGB_DPDjs,UC1uggIBeFtgU4F92E8FK9_g,4,videopage,WIG_bVxgfJw,alt-right_dislike_3,videopage_experiment,80,82,alt-right,dislike,3,False,,3,False
0s21LSWxH9w,UCmQynT5NWU3Vsa9t0OGUhcA,5,videopage,WIG_bVxgfJw,alt-right_dislike_3,videopage_experiment,80,82,alt-right,dislike,3,False,,3,False
mphg2feuAPo,UC-2KSeUU5SMCX6XLRD-AEvw,6,videopage,WIG_bVxgfJw,alt-right_dislike_3,videopage_experiment,80,82,alt-right,dislike,3,False,,3,False
Ulg65p84JwU,UCgKkNPU2Ib7_TcyAl8M2S-w,7,videopage,WIG_bVxgfJw,alt-right_dislike_3,videopage_experiment,80,82,alt-right,dislike,3,False,False,3,False
8mxp_wgFWQo,UCg3AgKNtozO4ebw7Gdp3cRA,8,videopage,WIG_bVxgfJw,alt-right_dislike_3,videopage_experiment,80,82,alt-right,dislike,3,False,,3,False
lWZ2Bz0tS-s,UCB31oh4SvSvz5LCM84Pov9w,9,videopage,WIG_bVxgfJw,alt-right_dislike_3,videopage_experiment,80,82,alt-right,dislike,3,False,,3,False
fl9HMSTHeTg,UCkXYznmArMELRxH_36uM1lQ,0,videopage,faNge-o0V-k,alt-right_dislike_4,videopage_experiment,0,0,alt-right,dislike,4,True,,1,True
oIZDtqWX6Fk,UCAuUUnT6oDeKwE6v1NGQxug,1,videopage,faNge-o0V-k,alt-right_dislike_4,videopage_experiment,0,0,alt-right,dislike,4,False,False,1,False
0w3o8uHVkKQ,UCbmNph6atAoGfqLoCL_duAg,2,videopage,faNge-o0V-k,alt-right_dislike_4,videopage_experiment,0,0,alt-right,dislike,4,False,False,1,False
olTClLF9JuQ,UC88lvyJe7aHZmcvzvubDFRg,3,videopage,faNge-o0V-k,alt-right_dislike_4,videopage_experiment,0,0,alt-right,dislike,4,False,False,1,False
MB5IX-np5fE,UCAuUUnT6oDeKwE6v1NGQxug,4,videopage,faNge-o0V-k,alt-right_dislike_4,videopage_experiment,0,0,alt-right,dislike,4,False,False,1,False
jaPMEjaV3EM,UCNye-wNBqNL5ZzHSJj3l8Bg,5,videopage,faNge-o0V-k,alt-right_dislike_4,videopage_experiment,0,0,alt-right,dislike,4,False,False,1,False
nz8V1kQtgts,UCHpw8xwDNhU9gdohEcJu4aA,6,videopage,faNge-o0V-k,alt-right_dislike_4,videopage_experiment,0,0,alt-right,dislike,4,False,False,1,False
TSlVv-7d7h4,UCsT0YIqwnpJCM-mx7-gSA4Q,7,videopage,faNge-o0V-k,alt-right_dislike_4,videopage_experiment,0,0,alt-right,dislike,4,False,False,1,False
4jwUXV4QaTw,UCftwRNsjfRo08xYE31tkiyw,8,videopage,faNge-o0V-k,alt-right_dislike_4,videopage_experiment,0,0,alt-right,dislike,4,False,False,1,False
Rd8J-9uUnfc,UCvJJ_dzjViJCoLf5uKUTwoA,9,videopage,faNge-o0V-k,alt-right_dislike_4,videopage_experiment,0,0,alt-right,dislike,4,False,False,1,False
fl9HMSTHeTg,UCkXYznmArMELRxH_36uM1lQ,0,videopage,faNge-o0V-k,alt-right_dislike_4,videopage_experiment,40,40,alt-right,dislike,4,True,,2,True
zNtXjIiJ0PU,UC33MUN9VsFOiND95s0ALe-Q,1,videopage,faNge-o0V-k,alt-right_dislike_4,videopage_experiment,40,40,alt-right,dislike,4,False,,2,False
-bGv8tB1rfk,UCFeCQBMk7ddQLtrokrCZEPQ,2,videopage,faNge-o0V-k,alt-right_dislike_4,videopage_experiment,40,40,alt-right,dislike,4,False,,2,False
5qkmO7tm8AU,UC-2qq8mcZXIdOrcg4ER8qjw,3,videopage,faNge-o0V-k,alt-right_dislike_4,videopage_experiment,40,40,alt-right,dislike,4,False,,2,False
H2Gl4QFA6mA,UCuCuEKq1xuRA0dFQj1qg9-Q,4,videopage,faNge-o0V-k,alt-right_dislike_4,videopage_experiment,40,40,alt-right,dislike,4,False,False,2,False
7nUZTRXVrac,UCzABoOdRnT4tVs9XYSsyfUg,5,videopage,faNge-o0V-k,alt-right_dislike_4,videopage_experiment,40,40,alt-right,dislike,4,False,False,2,False
K06hOhABP-Y,UCPyA0XmU6aS4JCwVoIBTmIQ,6,videopage,faNge-o0V-k,alt-right_dislike_4,videopage_experiment,40,40,alt-right,dislike,4,False,,2,False
gDI3e_YNfug,UCLKNp-ua37bAXkkPJRD-mfQ,7,videopage,faNge-o0V-k,alt-right_dislike_4,videopage_experiment,40,40,alt-right,dislike,4,False,,2,False
93UdoApio5s,UC0L1suV8pVgO4pCAIBNGx5w,8,videopage,faNge-o0V-k,alt-right_dislike_4,videopage_experiment,40,40,alt-right,dislike,4,False,False,2,False
8VVD9NdrltI,UCPgLNge0xqQHWM5B5EFH9Cg,9,videopage,faNge-o0V-k,alt-right_dislike_4,videopage_experiment,40,40,alt-right,dislike,4,False,False,2,False
fl9HMSTHeTg,UCkXYznmArMELRxH_36uM1lQ,0,videopage,faNge-o0V-k,alt-right_dislike_4,videopage_experiment,80,80,alt-right,dislike,4,True,,3,True
CNn2R5kUYNQ,UCM2YmsRUeIbRkqjgNm0eTGQ,1,videopage,faNge-o0V-k,alt-right_dislike_4,videopage_experiment,80,80,alt-right,dislike,4,False,False,3,False
sgfnJJk20OI,UCzR28SESc3oFiygO_cCp_Ug,2,videopage,faNge-o0V-k,alt-right_dislike_4,videopage_experiment,80,80,alt-right,dislike,4,False,,3,False
nkQ7lwEWeGA,UC8m4TAf-33We2UBHmXT57SQ,3,videopage,faNge-o0V-k,alt-right_dislike_4,videopage_experiment,80,80,alt-right,dislike,4,False,,3,False
utjnbfP9Vjk,UCbmNph6atAoGfqLoCL_duAg,4,videopage,faNge-o0V-k,alt-right_dislike_4,videopage_experiment,80,80,alt-right,dislike,4,False,False,3,False
oIZDtqWX6Fk,UCAuUUnT6oDeKwE6v1NGQxug,5,videopage,faNge-o0V-k,alt-right_dislike_4,videopage_experiment,80,80,alt-right,dislike,4,False,False,3,False
Rd8J-9uUnfc,UCvJJ_dzjViJCoLf5uKUTwoA,6,videopage,faNge-o0V-k,alt-right_dislike_4,videopage_experiment,80,80,alt-right,dislike,4,False,False,3,False
5qkmO7tm8AU,UC-2qq8mcZXIdOrcg4ER8qjw,7,videopage,faNge-o0V-k,alt-right_dislike_4,videopage_experiment,80,80,alt-right,dislike,4,False,,3,False
